Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Composite_Burnout_Score,Burnout_Risk_Category,Tenure_Years
fffe3400300030003600,2008-12-20,Female,Service,Yes,3.0,5.0,5.3,0.45,4.9799999999999995,Medium Risk,15.030800821355236
fffe32003100300038003600,2008-08-26,Female,Product,Yes,3.0,4.0,4.6,0.38,4.279999999999999,Medium Risk,15.34839151266256
fffe3300330038003400,2008-07-23,Female,Service,Yes,1.0,2.0,5.2,0.42,4.800000000000001,Medium Risk,15.441478439425051
fffe31003400310037003200,2008-03-06,Male,Product,Yes,2.0,3.0,5.9,0.35,4.94,Medium Risk,15.822039698836413
fffe3700380039003800,2008-02-21,Male,Service,Yes,3.0,4.0,5.6,0.46,5.2,Medium Risk,15.860369609856264
fffe33003000380032003900,2008-10-19,Male,Service,No,0.0,1.0,1.4,0.0,0.0,Low Risk,15.200547570157427
fffe3400340035003300,2008-02-18,Male,Service,No,4.0,7.0,8.4,0.69,7.8,Critical Risk,15.868583162217659
fffe33003000380036003800,2008-06-01,Male,Service,No,3.0,6.0,7.0,0.57,6.48,High Risk,15.58384668035592
fffe32003000340030003300,2008-01-04,Female,Product,No,1.0,4.0,4.0,0.33,3.72,Low Risk,15.991786447638603
fffe33003300370034003200,2008-02-12,Male,Service,Yes,3.0,6.0,7.3,0.52,6.46,High Risk,15.885010266940451
fffe32003700320035003600,2008-07-22,Female,Service,No,2.0,4.0,5.7,0.39,4.98,Medium Risk,15.444216290212184
fffe32003200380032003400,2008-08-18,Male,Product,Yes,3.0,5.0,5.5,0.33,4.62,Medium Risk,15.370294318959617
fffe31003100380033003000,2008-04-16,Male,Product,No,2.0,4.0,6.2,0.38,5.24,Medium Risk,15.709787816563997
fffe31003800300036003400,2008-05-21,Female,Product,No,3.0,7.0,5.9,0.8,5.34,Critical Risk,15.613963039014374
fffe33003000310033003200,2008-08-12,Male,Service,Yes,2.0,4.0,6.9,0.69,6.8999999999999995,Critical Risk,15.38672142368241
fffe31003100340034003100,2008-06-21,Male,Product,Yes,2.0,5.0,6.5,0.42,5.58,High Risk,15.529089664613279
fffe31003100300031003300,2008-08-03,Male,Service,Yes,2.0,4.0,6.3,0.59,6.14,High Risk,15.411362080766597
fffe3200320033003400,2008-03-09,Female,Service,Yes,1.0,4.0,6.0,0.4,5.199999999999999,Medium Risk,15.813826146475018
fffe3600360033003500,2008-02-06,Male,Service,Yes,3.0,6.0,5.3,0.47,5.06,Medium Risk,15.901437371663244
fffe33003100390030003700,2008-09-07,Male,Product,No,4.0,8.0,9.2,0.89,9.08,Critical Risk,15.315537303216974
fffe31003300350030003700,2008-01-29,Female,Product,Yes,2.0,1.0,5.9,0.08,5.34,Critical Risk,15.9233401779603
fffe31003800320033003600,2008-06-24,Male,Service,No,3.0,5.0,6.2,0.55,5.92,High Risk,15.520876112251882
fffe32003700310032003300,2008-12-20,Female,Service,No,4.0,7.0,7.8,0.65,7.279999999999999,Critical Risk,15.030800821355236
fffe3500380032003400,2008-04-12,Female,Product,No,3.0,6.0,8.7,0.67,7.9,Critical Risk,15.720739219712526
fffe32003700350035003500,2008-08-14,Male,Service,No,3.0,4.0,6.1,0.44,5.42,High Risk,15.381245722108146
fffe32003100370038003100,2008-04-18,Male,Product,No,1.0,3.0,5.4,0.39,4.800000000000001,Medium Risk,15.704312114989733
fffe31003100340039003700,2008-11-05,Male,Product,Yes,1.0,2.0,5.9,0.1,5.34,Critical Risk,15.154004106776181
fffe32003100340037003800,2008-08-23,Male,Product,No,1.0,3.0,7.5,0.54,6.66,Critical Risk,15.356605065023956
fffe31003100370039003400,2008-01-16,Male,Service,Yes,1.0,2.0,4.9,0.3,4.140000000000001,Medium Risk,15.958932238193018
fffe33003200330034003000,2008-02-04,Male,Service,No,3.0,5.0,5.6,0.42,5.04,Medium Risk,15.906913073237508
fffe31003000360037003000,2008-06-09,Female,Product,Yes,2.0,5.0,4.0,0.3,3.6,Low Risk,15.561943874058864
fffe32003300360032003700,2008-05-04,Female,Service,Yes,2.0,5.0,6.2,0.45,5.52,High Risk,15.66050650239562
fffe3500390034003100,2008-05-08,Female,Product,No,5.0,10.0,10.0,0.94,9.76,Critical Risk,15.649555099247092
fffe32003200340034003100,2008-04-23,Female,Product,No,4.0,7.0,6.3,0.61,6.22,High Risk,15.690622861054072
fffe3400360038003100,2008-04-09,Male,Service,No,3.0,7.0,6.6,0.54,6.119999999999999,High Risk,15.728952772073923
fffe31003000370030003900,2008-11-09,Male,Service,Yes,3.0,5.0,5.9,0.51,5.34,Critical Risk,15.143052703627653
fffe31003700320033003500,2008-12-16,Female,Service,No,3.0,7.0,5.9,0.53,5.34,Critical Risk,15.041752224503764
fffe32003900380037003900,2008-01-14,Female,Service,Yes,2.0,5.0,8.0,0.6,7.2,Critical Risk,15.964407939767282
fffe32003400380036003800,2008-11-20,Female,Product,Yes,3.0,4.0,6.6,0.45,5.76,High Risk,15.1129363449692
fffe31003700350038003100,2008-05-25,Male,Service,No,4.0,7.0,6.4,0.55,6.04,High Risk,15.603011635865846
fffe3500340036003100,2008-05-29,Female,Service,Yes,3.0,6.0,5.8,0.46,5.32,Medium Risk,15.592060232717317
fffe33003000370037003400,2008-05-19,Female,Product,Yes,3.0,6.0,6.6,0.61,6.3999999999999995,High Risk,15.619438740588638
fffe33003100300034003600,2008-04-13,Female,Service,No,1.0,3.0,5.1,0.3,4.26,Medium Risk,15.718001368925394
fffe32003700360035003900,2008-09-12,Female,Service,Yes,2.0,5.0,5.8,0.34,4.84,Medium Risk,15.301848049281315
fffe31003800350031003500,2008-02-25,Female,Product,No,3.0,6.0,5.9,0.66,5.34,Critical Risk,15.849418206707734
fffe31003500310034003400,2008-05-15,Female,Service,Yes,1.0,3.0,4.1,0.45,5.34,Critical Risk,15.630390143737166
fffe32003600370039003200,2008-03-08,Male,Product,Yes,2.0,4.0,7.1,0.5,6.26,High Risk,15.816563997262149
fffe33003300310038003200,2008-09-12,Male,Service,No,4.0,9.0,8.3,0.71,7.82,Critical Risk,15.301848049281315
fffe33003100350030003600,2008-02-20,Female,Product,Yes,2.0,4.0,6.9,0.47,6.02,High Risk,15.863107460643395
fffe3600390030003200,2008-06-19,Male,Service,No,2.0,4.0,8.0,0.67,7.48,Critical Risk,15.534565366187543
fffe3700310038003200,2008-08-31,Female,Service,Yes,1.0,2.0,4.9,0.25,3.94,Low Risk,15.3347022587269
fffe31003700380036003800,2008-08-21,Female,Service,Yes,1.0,4.0,5.7,0.45,5.34,Critical Risk,15.36208076659822
fffe32003300340030003500,2008-05-09,Female,Product,No,3.0,4.0,5.7,0.44,5.18,Medium Risk,15.646817248459959
fffe330031003600,2008-12-31,Male,Service,Yes,2.0,4.0,5.9,0.3,5.34,Critical Risk,15.000684462696784
fffe32003300330030003500,2008-06-01,Male,Service,Yes,1.0,3.0,3.9,0.33,3.66,Low Risk,15.58384668035592
fffe31003100360038003200,2008-05-21,Male,Product,Yes,1.0,3.0,5.1,0.47,4.9399999999999995,Medium Risk,15.613963039014374
fffe32003100340036003500,2008-09-04,Female,Product,No,2.0,4.0,6.0,0.43,5.319999999999999,Medium Risk,15.323750855578371
fffe32003300360030003900,2008-06-10,Male,Product,Yes,0.0,1.0,4.1,0.26,3.4999999999999996,Low Risk,15.55920602327173
fffe31003000380039003700,2008-01-14,Female,Service,Yes,3.0,8.0,9.0,0.85,8.8,Critical Risk,15.964407939767282
fffe32003700370033003600,2008-12-15,Female,Product,No,3.0,5.0,7.1,0.53,6.380000000000001,High Risk,15.044490075290897
fffe3300390035003600,2008-11-06,Male,Product,Yes,3.0,4.0,3.7,0.26,3.2600000000000002,Low Risk,15.151266255989048
fffe3300300039003400,2008-05-15,Female,Service,No,2.0,3.0,3.1,0.16,2.5,Low Risk,15.630390143737166
fffe31003000370038003200,2008-02-18,Female,Product,Yes,3.0,4.0,5.7,0.4,5.02,Medium Risk,15.868583162217659
fffe3900360030003200,2008-10-05,Female,Service,Yes,3.0,4.0,5.6,0.43,5.08,Medium Risk,15.238877481177276
fffe32003900300039003800,2008-07-22,Female,Service,Yes,2.0,4.0,6.9,0.48,6.06,High Risk,15.444216290212184
fffe33003000300031003200,2008-09-09,Male,Service,Yes,0.0,1.0,3.0,0.24,2.76,Low Risk,15.31006160164271
fffe32003300340038003900,2008-01-06,Female,Product,Yes,3.0,6.0,6.7,0.55,6.22,High Risk,15.986310746064339
fffe31003300390035003200,2008-01-11,Female,Product,No,3.0,7.0,6.4,0.51,5.88,High Risk,15.97262149212868
fffe32003300370032003600,2008-09-27,Female,Service,No,1.0,3.0,4.4,0.38,4.16,Medium Risk,15.260780287474333
fffe32003400350031003400,2008-10-08,Female,Product,No,2.0,4.0,8.1,0.67,7.539999999999999,Critical Risk,15.23066392881588
fffe32003200370032003600,2008-01-01,Female,Product,Yes,2.0,4.0,3.9,0.23,3.26,Low Risk,16.0
fffe31003900360030003200,2008-08-31,Female,Product,No,4.0,9.0,5.9,0.79,5.34,Critical Risk,15.3347022587269
fffe380033003500,2008-10-27,Female,Product,Yes,2.0,4.0,6.8,0.65,6.68,Critical Risk,15.178644763860369
fffe32003700380035003000,2008-07-29,Male,Product,No,2.0,3.0,5.3,0.47,5.06,Medium Risk,15.425051334702259
fffe31003300320033003800,2008-10-25,Male,Service,Yes,2.0,4.0,6.1,0.39,5.22,Medium Risk,15.184120465434633
fffe31003600390038003900,2008-03-23,Male,Service,No,2.0,4.0,5.7,0.46,5.26,Medium Risk,15.775496235455167
fffe33003400350030003600,2008-05-24,Female,Service,Yes,1.0,3.0,6.0,0.36,5.039999999999999,Medium Risk,15.605749486652977
fffe32003800370035003600,2008-04-28,Female,Service,No,5.0,9.0,8.1,0.76,7.8999999999999995,Critical Risk,15.676933607118412
fffe31003200370030003000,2008-08-27,Female,Service,Yes,3.0,5.0,5.9,0.41,5.34,Critical Risk,15.345653661875428
fffe32003600390037003200,2008-05-18,Female,Service,Yes,1.0,2.0,3.5,0.22,2.9800000000000004,Low Risk,15.62217659137577
fffe33003200350033003600,2008-07-30,Female,Service,Yes,1.0,3.0,4.2,0.37,4.0,Low Risk,15.422313483915127
fffe3500300037003300,2008-01-03,Male,Product,Yes,0.0,1.0,3.3,0.15,2.58,Low Risk,15.994524298425736
fffe31003700350034003700,2008-11-19,Female,Service,Yes,1.0,2.0,3.2,0.27,3.0,Low Risk,15.11567419575633
fffe32003100310038003700,2008-05-22,Female,Service,No,1.0,4.0,6.6,0.48,5.879999999999999,High Risk,15.611225188227241
fffe31003900350037003400,2008-08-04,Male,Service,Yes,2.0,3.0,4.0,0.18,3.12,Low Risk,15.408624229979466
fffe3800300033003600,2008-01-08,Male,Service,No,4.0,8.0,6.3,0.55,5.98,High Risk,15.980835044490075
fffe33003000380030003100,2008-05-10,Female,Service,Yes,2.0,3.0,3.7,0.24,3.18,Low Risk,15.644079397672828
fffe31003800320037003600,2008-04-28,Male,Service,No,4.0,9.0,7.6,0.71,7.3999999999999995,Critical Risk,15.676933607118412
fffe3300360039003800,2008-05-07,Male,Service,No,3.0,7.0,7.1,0.52,6.34,High Risk,15.652292950034223
fffe31003300300036003200,2008-11-04,Female,Service,No,3.0,6.0,7.3,0.62,6.86,Critical Risk,15.156741957563312
fffe33003300390034003900,2008-01-22,Male,Product,No,0.0,1.0,3.8,0.21,3.12,Low Risk,15.942505133470226
fffe3600350031003400,2008-05-24,Male,Service,Yes,1.0,4.0,4.0,0.31,3.64,Low Risk,15.605749486652977
fffe31003900370032003100,2008-09-06,Female,Service,No,1.0,1.0,1.6,0.02,1.04,Low Risk,15.318275154004107
fffe31003700320031003700,2008-06-07,Female,Service,Yes,3.0,7.0,8.7,0.7,8.02,Critical Risk,15.567419575633128
fffe32003500340034003700,2008-11-18,Male,Product,No,0.0,2.0,2.6,0.13,2.08,Low Risk,15.118412046543463
fffe32003900350030003800,2008-01-13,Male,Product,Yes,2.0,3.0,5.2,0.4,4.720000000000001,Medium Risk,15.967145790554415
fffe32003100350033003600,2008-02-15,Female,Product,Yes,3.0,6.0,5.9,0.39,5.34,Critical Risk,15.876796714579056
fffe31003200320034003400,2008-12-05,Female,Service,Yes,2.0,3.0,5.3,0.33,4.5,Medium Risk,15.071868583162217
fffe31003000380036003400,2008-10-01,Male,Service,Yes,4.0,4.0,8.6,0.7,7.959999999999999,Critical Risk,15.249828884325805
fffe3700390032003800,2008-01-08,Female,Product,Yes,1.0,2.0,5.5,0.4,4.9,Medium Risk,15.980835044490075
fffe33003400350039003300,2008-09-15,Male,Service,Yes,2.0,5.0,7.4,0.66,7.080000000000001,Critical Risk,15.293634496919918
fffe3500340032003400,2008-08-21,Female,Service,Yes,3.0,7.0,7.0,0.67,6.880000000000001,Critical Risk,15.36208076659822
fffe3900310032003300,2008-02-24,Male,Service,Yes,2.0,3.0,5.5,0.45,5.34,Critical Risk,15.852156057494867
fffe31003400330033003600,2008-07-22,Female,Service,Yes,3.0,5.0,6.1,0.37,5.14,Medium Risk,15.444216290212184
fffe33003400330037003000,2008-10-22,Male,Product,Yes,2.0,5.0,4.5,0.37,4.18,Medium Risk,15.19233401779603
fffe31003200380033003500,2008-11-24,Male,Product,No,2.0,4.0,5.0,0.46,4.84,Medium Risk,15.101984941820671
fffe31003900320035003100,2008-12-30,Male,Product,No,4.0,6.0,6.8,0.63,6.6,Critical Risk,15.003422313483915
fffe32003300310034003500,2008-09-05,Female,Service,Yes,2.0,4.0,5.8,0.44,5.24,Medium Risk,15.321013004791238
fffe32003500310039003000,2008-02-13,Male,Service,No,4.0,7.0,7.9,0.62,7.220000000000001,Critical Risk,15.88227241615332
fffe3400380031003200,2008-07-31,Male,Service,No,2.0,3.0,3.8,0.26,3.32,Low Risk,15.419575633127995
fffe31003100350034003500,2008-06-07,Female,Service,Yes,2.0,4.0,5.9,0.49,5.34,Critical Risk,15.567419575633128
fffe3100390030003100,2008-10-16,Female,Service,Yes,1.0,3.0,4.8,0.34,4.24,Medium Risk,15.208761122518823
fffe32003400350035003500,2008-04-02,Male,Service,No,3.0,7.0,6.6,0.56,6.199999999999999,High Risk,15.748117727583846
fffe32003900300031003300,2008-04-08,Male,Product,Yes,0.0,2.0,4.4,0.29,3.8,Low Risk,15.731690622861054
fffe32003000380038003900,2008-08-16,Male,Product,No,2.0,6.0,5.9,0.62,5.34,Critical Risk,15.375770020533881
fffe31003100330038003200,2008-11-10,Male,Product,No,3.0,4.0,5.7,0.52,5.5,High Risk,15.14031485284052
fffe31003700330036003800,2008-05-02,Female,Service,No,3.0,7.0,8.1,0.71,7.699999999999999,Critical Risk,15.665982203969884
fffe3900390036003900,2008-12-26,Female,Product,No,2.0,3.0,4.2,0.3,3.72,Low Risk,15.014373716632443
fffe31003300340036003900,2008-03-20,Male,Service,No,4.0,10.0,10.0,0.9699999999999999,10.0,Critical Risk,15.783709787816564
fffe32003300340038003300,2008-05-18,Female,Service,No,3.0,5.0,6.6,0.55,6.16,High Risk,15.62217659137577
fffe31003600340035003300,2008-12-04,Female,Product,No,3.0,4.0,5.6,0.39,4.92,Medium Risk,15.07460643394935
fffe31003800320031003800,2008-01-18,Male,Service,Yes,0.0,1.0,1.4,0.09,1.02,Low Risk,15.953456536618754
fffe32003900360037003100,2008-08-26,Female,Service,Yes,3.0,6.0,6.5,0.49,5.86,High Risk,15.34839151266256
fffe3700300036003900,2008-05-06,Male,Product,Yes,1.0,4.0,4.8,0.4,4.48,Medium Risk,15.655030800821356
fffe32003900320038003100,2008-07-03,Female,Service,Yes,1.0,3.0,5.4,0.31,4.48,Medium Risk,15.496235455167694
fffe3800310035003200,2008-01-24,Male,Product,Yes,1.0,2.0,2.8,0.22,2.56,Low Risk,15.937029431895962
fffe32003000380038003700,2008-04-11,Male,Product,No,4.0,7.0,7.3,0.68,7.1000000000000005,Critical Risk,15.723477070499658
fffe31003900350039003400,2008-11-09,Male,Service,No,5.0,10.0,8.5,0.93,8.82,Critical Risk,15.143052703627653
fffe3400300030003400,2008-01-24,Male,Service,No,2.0,4.0,5.4,0.31,4.48,Medium Risk,15.937029431895962
fffe32003300310037003800,2008-04-27,Female,Service,No,3.0,6.0,6.9,0.5,6.14,High Risk,15.679671457905544
fffe31003100370039003100,2008-10-31,Male,Product,No,1.0,2.0,2.0,0.1,1.6,Low Risk,15.16769336071184
fffe33003100390034003400,2008-04-11,Female,Service,Yes,1.0,1.0,5.0,0.29,4.16,Medium Risk,15.723477070499658
fffe31003200340032003700,2008-10-23,Female,Service,No,3.0,6.0,7.0,0.54,6.36,High Risk,15.189596167008897
fffe340037003800,2008-02-25,Female,Product,Yes,1.0,2.0,5.1,0.3,4.26,Medium Risk,15.849418206707734
fffe3100300038003700,2008-08-15,Male,Service,No,3.0,4.0,5.7,0.49,5.38,High Risk,15.378507871321013
fffe31003100370033003200,2008-12-27,Female,Product,Yes,0.0,2.0,3.9,0.32,3.62,Low Risk,15.011635865845312
fffe31003000340034003600,2008-08-28,Female,Product,No,1.0,4.0,5.9,0.54,5.7,High Risk,15.342915811088295
fffe32003700380034003900,2008-10-24,Male,Service,Yes,2.0,3.0,5.7,0.46,5.26,Medium Risk,15.186858316221766
fffe3100360033003400,2008-03-13,Female,Service,No,2.0,6.0,7.9,0.67,7.42,Critical Risk,15.80287474332649
fffe320034003200,2008-09-06,Female,Service,No,3.0,6.0,5.9,0.45,5.34,Critical Risk,15.318275154004107
fffe31003800330035003700,2008-11-08,Male,Service,No,2.0,5.0,7.8,0.59,7.039999999999999,Critical Risk,15.145790554414784
fffe33003300340038003100,2008-06-07,Male,Service,Yes,3.0,5.0,5.5,0.47,5.18,Medium Risk,15.567419575633128
fffe32003700370031003500,2008-03-02,Male,Service,No,2.0,2.0,4.8,0.24,3.84,Low Risk,15.832991101984941
fffe32003100320035003600,2008-10-04,Female,Service,Yes,2.0,3.0,5.9,0.38,5.34,Critical Risk,15.241615331964407
fffe390031003000,2008-04-09,Female,Service,No,0.0,1.0,1.4,0.0,0.0,Low Risk,15.728952772073923
fffe3800380036003500,2008-11-11,Female,Service,Yes,3.0,4.0,5.4,0.47,5.12,Medium Risk,15.137577002053389
fffe32003300390030003500,2008-01-18,Female,Service,No,2.0,5.0,6.2,0.61,6.16,High Risk,15.953456536618754
fffe32003700340031003500,2008-06-21,Female,Service,Yes,1.0,3.0,4.1,0.27,3.5399999999999996,Low Risk,15.529089664613279
fffe3800310033003900,2008-10-12,Male,Product,No,3.0,6.0,6.5,0.45,5.34,Critical Risk,15.219712525667351
fffe31003800370036003500,2008-03-30,Male,Service,Yes,5.0,8.0,8.8,0.77,8.36,Critical Risk,15.756331279945243
fffe350034003500,2008-01-19,Male,Service,Yes,3.0,5.0,5.8,0.45,5.34,Critical Risk,15.950718685831623
fffe3800390031003700,2008-12-02,Female,Product,No,0.0,1.0,1.4,0.0,0.06,Low Risk,15.080082135523615
fffe32003000300037003500,2008-02-18,Female,Service,No,3.0,6.0,7.6,0.59,6.92,Critical Risk,15.868583162217659
fffe33003100340039003100,2008-01-18,Female,Product,No,2.0,4.0,5.4,0.4,4.84,Medium Risk,15.953456536618754
fffe32003200360032003700,2008-05-19,Male,Product,No,2.0,6.0,7.9,0.63,7.26,Critical Risk,15.619438740588638
fffe350032003500,2008-12-01,Female,Product,No,4.0,8.0,5.9,0.62,5.34,Critical Risk,15.082819986310746
fffe32003400320039003800,2008-11-25,Female,Service,Yes,2.0,5.0,5.5,0.35,4.7,Medium Risk,15.099247091033538
fffe31003800370034003500,2008-04-30,Female,Service,Yes,2.0,4.0,6.0,0.42,5.279999999999999,Medium Risk,15.671457905544148
fffe31003800350039003900,2008-12-22,Male,Product,Yes,2.0,5.0,5.2,0.45,4.92,Medium Risk,15.025325119780971
fffe32003500390033003300,2008-10-18,Female,Product,Yes,3.0,7.0,7.1,0.71,7.1,Critical Risk,15.203285420944558
fffe32003000340035003400,2008-06-29,Female,Service,Yes,2.0,2.0,4.4,0.23,3.5600000000000005,Low Risk,15.507186858316222
fffe370039003700,2008-05-03,Male,Product,Yes,3.0,6.0,7.2,0.67,7.0,Critical Risk,15.663244353182751
fffe33003400330036003800,2008-08-31,Male,Service,Yes,4.0,8.0,7.7,0.6,7.0200000000000005,Critical Risk,15.3347022587269
fffe31003400390037003100,2008-03-03,Male,Service,No,2.0,4.0,6.3,0.45,5.58,High Risk,15.83025325119781
fffe32003000370038003200,2008-09-07,Male,Service,Yes,2.0,4.0,6.6,0.5,5.959999999999999,High Risk,15.315537303216974
fffe3800340037003400,2008-04-30,Female,Product,No,1.0,4.0,5.7,0.36,4.859999999999999,Medium Risk,15.671457905544148
fffe33003100350031003000,2008-11-30,Male,Service,Yes,3.0,4.0,5.2,0.37,4.6000000000000005,Medium Risk,15.085557837097879
fffe33003100390035003300,2008-05-03,Male,Product,Yes,2.0,5.0,7.3,0.59,6.74,Critical Risk,15.663244353182751
fffe32003800370037003800,2008-12-09,Female,Service,No,2.0,5.0,6.1,0.4,5.26,Medium Risk,15.06091718001369
fffe31003700350039003000,2008-09-23,Female,Service,Yes,1.0,4.0,4.5,0.35,4.1,Medium Risk,15.271731690622861
fffe33003200300038003000,2008-08-25,Female,Service,Yes,2.0,2.0,2.3,0.17,2.06,Low Risk,15.351129363449692
fffe33003000350032003600,2008-11-19,Female,Service,No,3.0,6.0,5.9,0.47,5.42,High Risk,15.11567419575633
fffe310035003500,2008-02-12,Female,Service,Yes,3.0,4.0,6.0,0.48,5.52,High Risk,15.885010266940451
fffe31003300310037003100,2008-04-13,Female,Product,Yes,1.0,3.0,3.7,0.31,3.4600000000000004,Low Risk,15.718001368925394
fffe31003100360030003600,2008-08-13,Male,Service,No,4.0,7.0,7.1,0.62,6.74,Critical Risk,15.383983572895277
fffe3600390039003000,2008-07-14,Male,Service,No,3.0,7.0,8.1,0.78,7.98,Critical Risk,15.46611909650924
fffe3100380034003400,2008-05-30,Female,Service,Yes,2.0,4.0,3.8,0.32,3.56,Low Risk,15.589322381930184
fffe32003000360032003600,2008-12-31,Female,Service,Yes,3.0,5.0,5.5,0.47,5.18,Medium Risk,15.000684462696784
fffe31003500390034003400,2008-07-05,Male,Service,No,2.0,4.0,7.9,0.64,7.300000000000001,Critical Risk,15.490759753593428
fffe32003600320039003500,2008-05-17,Male,Product,No,1.0,2.0,6.5,0.41,5.54,High Risk,15.624914442162902
fffe3800370037003200,2008-12-30,Female,Service,No,2.0,5.0,6.1,0.58,5.9799999999999995,High Risk,15.003422313483915
fffe32003300380038003500,2008-11-21,Male,Product,No,2.0,5.0,6.7,0.54,6.18,High Risk,15.110198494182066
fffe3800390034003700,2008-01-01,Female,Product,Yes,2.0,3.0,5.1,0.37,4.54,Medium Risk,16.0
fffe33003400330033003800,2008-01-18,Male,Service,No,5.0,8.0,8.4,0.8,8.24,Critical Risk,15.953456536618754
fffe31003600350038003400,2008-08-25,Female,Service,Yes,2.0,4.0,4.6,0.32,4.04,Medium Risk,15.351129363449692
fffe32003900310036003600,2008-11-09,Female,Service,No,3.0,6.0,6.3,0.6,6.18,High Risk,15.143052703627653
fffe3500330036003800,2008-05-12,Male,Product,Yes,3.0,6.0,5.9,0.5,5.54,High Risk,15.638603696098563
fffe31003100300033003600,2008-09-19,Male,Product,No,3.0,7.0,7.5,0.72,7.38,Critical Risk,15.28268309377139
fffe31003100350030003100,2008-01-01,Male,Service,No,4.0,4.0,7.2,0.5,6.32,High Risk,16.0
fffe31003200310031003800,2008-02-05,Male,Service,No,1.0,3.0,3.6,0.27,3.24,Low Risk,15.904175222450377
fffe31003700330036003100,2008-08-03,Male,Product,Yes,4.0,8.0,5.9,0.87,5.34,Critical Risk,15.411362080766597
fffe32003800390032003500,2008-03-30,Male,Product,No,2.0,4.0,6.6,0.55,6.16,High Risk,15.756331279945243
fffe33003200380035003500,2008-03-27,Male,Product,No,1.0,2.0,4.9,0.32,4.220000000000001,Medium Risk,15.764544832306639
fffe3200330033003500,2008-03-06,Male,Service,Yes,2.0,3.0,3.3,0.25,2.9799999999999995,Low Risk,15.822039698836413
fffe31003700390030003900,2008-09-29,Male,Service,Yes,3.0,4.0,5.5,0.37,4.78,Medium Risk,15.255304585900069
fffe33003400310037003900,2008-10-23,Female,Product,Yes,2.0,4.0,6.0,0.46,5.4399999999999995,High Risk,15.189596167008897
fffe3900340032003200,2008-02-02,Female,Service,Yes,2.0,5.0,5.6,0.47,5.24,Medium Risk,15.912388774811772
fffe31003100300032003300,2008-05-28,Female,Product,Yes,3.0,6.0,5.9,0.49,5.34,Critical Risk,15.594798083504449
fffe33003100350035003500,2008-07-13,Female,Service,No,2.0,6.0,8.2,0.69,7.679999999999999,Critical Risk,15.468856947296372
fffe32003600320039003100,2008-10-09,Male,Service,Yes,0.0,1.0,1.9,0.15,1.74,Low Risk,15.227926078028748
fffe330033003500,2008-06-07,Female,Service,Yes,3.0,5.0,5.7,0.42,5.1,Medium Risk,15.567419575633128
fffe32003300310034003800,2008-04-07,Female,Product,Yes,2.0,4.0,6.3,0.42,5.46,High Risk,15.734428473648187
fffe31003700370039003800,2008-07-02,Male,Service,Yes,3.0,6.0,7.5,0.67,7.18,Critical Risk,15.498973305954825
fffe32003300300033003400,2008-10-12,Female,Service,No,1.0,3.0,5.6,0.36,4.8,Medium Risk,15.219712525667351
fffe3300380032003900,2008-02-26,Male,Service,No,3.0,5.0,7.0,0.62,6.680000000000001,Critical Risk,15.846680355920602
fffe31003700390034003800,2008-01-05,Male,Service,Yes,3.0,8.0,7.2,0.73,7.24,Critical Risk,15.989048596851472
fffe32003800380039003200,2008-08-05,Female,Product,Yes,2.0,6.0,7.1,0.51,6.3,High Risk,15.405886379192333
fffe32003100390030003800,2008-03-25,Male,Service,No,2.0,6.0,5.9,0.53,5.34,Critical Risk,15.770020533880903
fffe32003300390032003100,2008-06-11,Female,Product,No,2.0,4.0,7.6,0.62,7.04,Critical Risk,15.5564681724846
fffe310037003400,2008-08-30,Male,Service,Yes,2.0,4.0,4.0,0.28,3.52,Low Risk,15.33744010951403
fffe3200320035003300,2008-12-21,Male,Service,Yes,1.0,2.0,3.2,0.24,2.88,Low Risk,15.028062970568104
fffe33003100380031003900,2008-10-07,Female,Service,Yes,2.0,4.0,5.5,0.48,5.22,Medium Risk,15.233401779603012
fffe32003100390037003100,2008-08-05,Female,Service,Yes,1.0,4.0,5.9,0.32,5.34,Critical Risk,15.405886379192333
fffe32003600300031003300,2008-02-12,Female,Service,No,3.0,6.0,7.3,0.59,6.74,Critical Risk,15.885010266940451
fffe33003300390036003700,2008-03-31,Female,Service,No,3.0,6.0,6.6,0.66,6.6,Critical Risk,15.75359342915811
fffe31003000380036003800,2008-03-21,Female,Service,Yes,1.0,3.0,5.4,0.33,4.5600000000000005,Medium Risk,15.780971937029431
fffe32003300330039003700,2008-09-05,Female,Service,No,1.0,3.0,5.0,0.4,4.6,Medium Risk,15.321013004791238
fffe32003800330033003700,2008-10-13,Male,Service,No,4.0,7.0,7.8,0.6,7.08,Critical Risk,15.21697467488022
fffe31003600370033003300,2008-02-25,Male,Product,Yes,3.0,5.0,5.4,0.46,5.08,Medium Risk,15.849418206707734
fffe32003900360036003000,2008-09-06,Female,Service,Yes,3.0,5.0,4.2,0.37,4.0,Low Risk,15.318275154004107
fffe33003400350035003200,2008-05-01,Male,Service,Yes,1.0,2.0,5.3,0.41,4.819999999999999,Medium Risk,15.668720054757015
fffe33003300310030003300,2008-06-01,Female,Service,Yes,3.0,6.0,7.9,0.57,7.02,Critical Risk,15.58384668035592
fffe33003100340035003700,2008-11-30,Female,Product,No,3.0,6.0,6.4,0.59,6.199999999999999,High Risk,15.085557837097879
fffe33003400320033003500,2008-06-02,Male,Product,No,2.0,4.0,7.1,0.53,6.380000000000001,High Risk,15.58110882956879
